Date,Destination,Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Festival_Name,Congestion
2021-04-07,Pune Junction,803,0,0.9,0,,0.57
2021-09-27,Bengaluru City,539,18,0.9,0,,0.19
2022-08-30,Patna Junction,828,1,0.6,0,,0.59
2023-03-24,Pune Junction,961,41,0.9,0,,0.53
2020-09-28,Hyderabad Deccan,774,58,0.6,0,,0.59
2023-04-21,Bengaluru City,1055,52,0.1,0,,0.25
2023-11-19,Chennai Central,690,27,0.9,0,,0.11
2022-04-11,Pune Junction,768,0,0.1,0,,0.19
2020-02-22,Ahmedabad,1439,56,0.3,0,,0.36
2021-04-10,Pune Junction,1188,55,0.9,0,,0.19
2020-05-26,Chennai Central,1407,17,0.1,0,,0.33
2021-11-12,Kolkata,634,13,0.6,0,,0.41
2023-09-05,Chennai Central,1335,0,0.6,0,,0.51
2020-10-08,Bengaluru City,890,60,0.6,0,,0.55
2019-12-01,Chennai Central,1036,18,0.3,0,,0.34
2020-10-13,Patna Junction,774,30,0.8,0,,0.8
2019-06-09,Patna Junction,933,0,0.9,0,,0.38
2023-05-11,Hyderabad Deccan,1221,3,0.3,0,,0.12
2022-04-29,Ahmedabad,1475,32,0.6,0,,0.88
2023-01-06,New Delhi,523,10,0.1,0,,0.25
2019-09-11,Pune Junction,1215,0,0.6,0,,0.72
2022-02-18,Bengaluru City,1374,38,0.9,0,,0.27
2019-11-27,Chennai Central,1167,1,0.1,0,,0.52
2023-01-19,Ahmedabad,1364,8,0.3,0,,0.58
2019-11-20,Chennai Central,1420,8,0.9,0,,0.36
2021-08-03,Bengaluru City,790,38,0.3,0,,0.22
2019-08-15,Lucknow NR,1035,0,0.8,1,Independence Day,0.37
2019-01-07,Hyderabad Deccan,1426,52,0.8,0,,0.85
2019-10-26,Lucknow NR,1423,58,0.1,0,,0.28
2020-03-07,Bengaluru City,1367,6,0.8,0,,0.33
2021-10-20,Bengaluru City,1107,1,0.6,0,,0.65
2019-12-10,Ahmedabad,1472,3,0.1,0,,0.29
2021-07-24,Patna Junction,1326,51,0.1,0,,0.28
2022-10-18,Mumbai Central,929,52,0.9,0,,0.25
2020-02-06,Bengaluru City,575,45,0.8,0,,0.57
2020-08-22,Patna Junction,1000,32,0.1,0,,0.45
2023-02-23,Kolkata,1004,46,0.6,0,,0.72
2019-05-20,Mumbai Central,1126,36,0.1,0,,0.18
2023-05-06,Mumbai Central,954,3,0.8,0,,0.69
2022-04-23,New Delhi,885,14,0.3,0,,0.59
2023-08-08,Hyderabad Deccan,1174,33,0.9,0,,0.25
2020-09-11,Bengaluru City,805,6,0.1,0,,0.45
2020-04-25,Chennai Central,560,0,0.8,0,,0.49
2020-05-18,Mumbai Central,1337,13,0.3,0,,0.41
2020-08-28,Kolkata,1463,23,0.3,0,,0.47
2023-06-24,Lucknow NR,1087,36,0.8,0,,0.63
2022-08-30,Pune Junction,759,18,0.3,0,,0.2
2023-07-17,Pune Junction,593,40,0.1,0,,0.38
2023-05-31,New Delhi,1236,32,0.1,0,,0.29
2021-01-03,Ahmedabad,1123,26,0.3,0,,0.44
2023-06-23,Chennai Central,1351,18,0.9,0,,0.52
2021-09-29,Chennai Central,1095,7,0.6,0,,0.89
2022-04-18,Patna Junction,935,5,0.9,0,,0.19
2021-03-09,Pune Junction,686,43,0.3,0,,0.44
2023-03-03,Pune Junction,930,5,0.8,0,,0.36
2022-12-24,Pune Junction,528,3,0.6,0,,0.75
2019-03-09,Mumbai Central,1094,27,0.9,0,,0.28
2020-08-14,Hyderabad Deccan,970,0,0.1,0,,0.35
2019-11-12,Mumbai Central,1007,0,0.8,0,,0.86
2019-05-22,Kolkata,846,60,0.1,0,,0.43
2020-10-25,Ahmedabad,1241,0,0.3,0,,0.5
2019-05-11,New Delhi,1006,22,0.1,0,,0.33
2020-05-03,Patna Junction,918,48,0.6,0,,0.69
2021-01-12,Bengaluru City,1104,60,0.3,0,,0.31
2023-10-01,Ahmedabad,1431,52,0.9,0,,0.53
2020-01-12,Lucknow NR,915,5,0.8,0,,0.51
2020-05-03,Patna Junction,828,0,0.9,0,,0.4
2023-09-14,Chennai Central,964,0,0.8,0,,0.44
2019-05-01,New Delhi,1333,10,0.8,0,,0.68
2019-10-31,Hyderabad Deccan,950,0,0.3,0,,0.52
2019-04-21,Pune Junction,950,32,0.6,0,,0.68
2023-04-14,Chennai Central,1161,0,0.3,1,Tamil New Year,0.49
2022-02-25,Mumbai Central,684,33,0.3,0,,0.27
2019-11-02,Ahmedabad,1365,24,0.1,0,,0.49
2021-03-09,Lucknow NR,735,41,0.3,0,,0.13
2022-01-02,Hyderabad Deccan,967,0,0.6,0,,0.68
2022-06-25,Pune Junction,845,17,0.9,0,,0.35
2020-02-09,Pune Junction,1423,46,0.6,0,,0.34
2022-03-07,Hyderabad Deccan,670,43,0.9,0,,0.42
2023-11-24,Lucknow NR,585,21,0.3,0,,0.13
2021-05-20,Hyderabad Deccan,1014,0,0.3,0,,0.18
2022-08-04,New Delhi,569,0,0.8,0,,0.89
2020-04-25,Kolkata,1420,16,0.8,0,,0.4
2019-10-12,New Delhi,1420,0,0.3,0,,0.22
2019-05-03,Kolkata,845,32,0.6,0,,0.82
2023-08-30,Hyderabad Deccan,1394,0,0.8,0,,0.45
2019-03-03,Patna Junction,1247,0,0.1,0,,0.27
2019-04-21,Bengaluru City,1237,0,0.1,0,,0.29
2020-01-13,Bengaluru City,1316,8,0.9,0,,0.35
2023-07-13,Bengaluru City,1361,0,0.1,0,,0.26
2023-03-03,Lucknow NR,1216,50,0.9,0,,0.42
2022-11-01,New Delhi,1464,45,0.3,0,,0.11
2020-04-09,New Delhi,542,1,0.1,0,,0.19
2022-10-14,Patna Junction,1220,6,0.9,0,,0.38
2021-05-08,Hyderabad Deccan,1082,33,0.3,0,,0.32
2022-07-25,Ahmedabad,706,36,0.8,0,,0.73
2022-07-01,Patna Junction,1026,8,0.3,0,,0.45
2021-03-09,Kolkata,759,15,0.6,0,,0.52
2021-11-15,New Delhi,799,0,0.9,0,,0.14
2023-06-14,Chennai Central,972,60,0.6,0,,0.79
2022-07-15,Ahmedabad,715,30,0.8,0,,0.55
2022-04-14,Patna Junction,637,43,0.1,1,Tamil New Year,0.54
2023-07-07,Hyderabad Deccan,919,32,0.1,0,,0.4
2022-09-30,Lucknow NR,1255,46,0.1,0,,0.49
2020-12-19,New Delhi,1358,49,0.3,0,,0.33
2020-03-13,New Delhi,540,0,0.9,0,,0.25
2023-05-04,Chennai Central,1388,0,0.8,0,,0.47
2019-03-31,Chennai Central,1315,33,0.3,0,,0.49
2020-10-26,Mumbai Central,1403,0,0.9,0,,0.56
2022-06-13,Chennai Central,947,15,0.6,0,,0.59
2020-01-06,Lucknow NR,568,37,0.9,0,,0.27
2022-01-14,New Delhi,731,59,0.9,1,Makar Sankranti,0.79
2022-10-14,Pune Junction,1062,41,0.1,0,,0.36
2021-10-24,Ahmedabad,1250,28,0.1,1,Diwali,0.32
2020-10-12,Mumbai Central,579,53,0.1,0,,0.42
2022-08-24,Mumbai Central,881,40,0.8,0,,0.76
2023-08-30,Ahmedabad,1350,5,0.1,0,,0.53
2023-03-08,Chennai Central,679,40,0.6,1,Holi,0.66
2023-02-16,Chennai Central,803,6,0.8,0,,0.39
2020-01-19,Kolkata,761,56,0.8,0,,0.83
2021-05-10,Mumbai Central,1091,0,0.6,0,,0.68
2023-04-21,New Delhi,971,32,0.1,0,,0.37
2020-08-11,Hyderabad Deccan,1219,0,0.9,0,,0.58
2019-12-16,Mumbai Central,746,0,0.6,0,,0.7
2020-03-01,New Delhi,736,47,0.6,0,,0.61
2020-08-20,Kolkata,1033,0,0.3,0,,0.43
2019-10-26,Kolkata,1063,12,0.8,0,,0.46
2021-08-16,Kolkata,1378,27,0.6,0,,0.75
2019-08-16,Kolkata,1224,22,0.6,0,,0.44
2020-01-17,Hyderabad Deccan,609,0,0.8,0,,0.39
2019-01-24,Chennai Central,680,45,0.3,0,,0.29
2022-11-02,Mumbai Central,1023,47,0.8,0,,0.71
2022-12-12,Chennai Central,866,24,0.6,0,,0.37
2019-02-14,Kolkata,717,4,0.3,0,,0.27
2019-06-28,Pune Junction,628,55,0.9,0,,0.33
2022-11-17,Chennai Central,924,22,0.6,0,,0.74
2022-08-09,Kolkata,603,41,0.9,0,,0.51
2022-08-13,Pune Junction,1117,52,0.9,0,,0.52
2021-05-23,Chennai Central,598,0,0.8,0,,0.87
2023-08-29,Chennai Central,887,13,0.3,0,,0.2
2022-02-20,Ahmedabad,666,37,0.3,0,,0.31
2019-01-14,Lucknow NR,726,0,0.3,1,Makar Sankranti,0.32
2021-11-25,Pune Junction,730,47,0.6,0,,0.75
2021-03-19,Lucknow NR,880,0,0.8,0,,0.89
2021-06-26,Pune Junction,872,22,0.6,0,,0.46
2022-12-12,Lucknow NR,591,38,0.9,0,,0.19
2023-04-02,Hyderabad Deccan,1158,7,0.6,0,,0.62
2023-10-13,Patna Junction,516,12,0.8,0,,0.8
2023-09-14,Chennai Central,1220,39,0.9,0,,0.15
2021-07-03,Ahmedabad,1316,30,0.6,0,,0.34
2022-11-08,Hyderabad Deccan,522,0,0.8,0,,0.37
2021-06-04,Hyderabad Deccan,801,42,0.1,0,,0.14
2023-04-17,Pune Junction,1379,0,0.6,0,,0.66
2021-04-20,Patna Junction,1325,25,0.1,0,,0.2
2019-12-23,Mumbai Central,1094,52,0.6,0,,0.39
2020-08-30,Patna Junction,1035,42,0.6,0,,0.65
2023-03-27,Lucknow NR,911,0,0.3,0,,0.26
2022-11-24,New Delhi,1431,0,0.8,0,,0.59
2023-01-28,Ahmedabad,1391,18,0.8,0,,0.83
2020-12-19,Mumbai Central,642,24,0.3,0,,0.2
2020-07-11,Lucknow NR,1450,51,0.3,0,,0.45
2023-01-14,Bengaluru City,1104,0,0.8,1,Makar Sankranti,0.67
2019-07-09,Kolkata,628,0,0.6,0,,0.72
2022-02-15,Hyderabad Deccan,758,54,0.9,0,,0.41
2022-09-27,Hyderabad Deccan,896,0,0.3,0,,0.6
2023-08-14,New Delhi,625,19,0.3,0,,0.46
2020-05-30,Hyderabad Deccan,762,8,0.8,0,,0.41
2020-11-21,Hyderabad Deccan,878,0,0.9,0,,0.3
2023-08-20,Kolkata,1217,56,0.1,0,,0.55
2023-06-12,Lucknow NR,1387,1,0.8,0,,0.6
2023-09-08,New Delhi,910,7,0.3,0,,0.13
2019-05-13,Mumbai Central,1478,0,0.8,0,,0.62
2023-03-30,Pune Junction,1071,0,0.6,0,,0.54
2020-03-08,New Delhi,1072,0,0.9,1,Holi,0.58
2020-01-11,Kolkata,1393,0,0.3,0,,0.35
2023-03-27,Patna Junction,1059,0,0.1,0,,0.33
2022-04-27,Hyderabad Deccan,693,0,0.8,0,,0.79
2022-05-12,Mumbai Central,1261,42,0.9,0,,0.27
2020-12-22,Chennai Central,898,0,0.1,0,,0.53
2023-09-12,Patna Junction,817,25,0.3,0,,0.54
2021-07-06,Patna Junction,1257,43,0.8,0,,0.68
2022-03-12,Patna Junction,1318,26,0.9,0,,0.23
2019-01-05,Ahmedabad,644,0,0.6,0,,0.68
2023-09-03,Lucknow NR,1053,0,0.3,0,,0.36
2023-09-22,Lucknow NR,500,12,0.1,0,,0.16
2022-04-20,Patna Junction,811,0,0.3,0,,0.23
2023-04-07,Mumbai Central,1117,0,0.3,0,,0.2
2020-01-05,Mumbai Central,523,31,0.8,0,,0.67
2020-05-23,New Delhi,1213,18,0.1,0,,0.54
2023-06-03,Kolkata,1330,0,0.9,0,,0.39
2020-02-28,Pune Junction,687,44,0.3,0,,0.5
2022-08-08,Mumbai Central,1341,27,0.3,0,,0.13
2019-02-27,Kolkata,1110,21,0.3,0,,0.52
2021-12-07,New Delhi,948,31,0.1,0,,0.54
2021-02-01,New Delhi,1268,22,0.3,0,,0.3
2019-01-17,Chennai Central,600,0,0.8,0,,0.86
2019-07-01,Bengaluru City,1199,0,0.8,0,,0.4
2022-07-10,New Delhi,1127,15,0.6,0,,0.89
2021-07-24,Mumbai Central,1433,0,0.1,0,,0.3
2021-09-16,Mumbai Central,580,43,0.1,0,,0.36
2023-12-04,Mumbai Central,1275,50,0.9,0,,0.22
2023-06-30,Bengaluru City,745,16,0.8,0,,0.7
2019-12-31,Pune Junction,823,0,0.8,0,,0.78
2022-10-26,Ahmedabad,594,51,0.6,0,,0.64
2023-03-01,Lucknow NR,1185,0,0.8,0,,0.49
2021-02-12,Ahmedabad,520,0,0.6,0,,0.35
2019-04-26,Pune Junction,899,46,0.1,0,,0.2
2023-04-28,Bengaluru City,1372,0,0.3,0,,0.57
2021-01-11,Chennai Central,1365,0,0.8,0,,0.81
2019-10-22,Kolkata,1113,17,0.1,0,,0.34
2023-05-07,Kolkata,1071,22,0.8,0,,0.73
2021-05-22,Kolkata,1428,49,0.8,0,,0.71
2021-04-23,New Delhi,1101,0,0.8,0,,0.63
2019-09-29,Kolkata,935,35,0.1,0,,0.13
2019-09-13,Chennai Central,1310,45,0.9,0,,0.21
2022-06-24,Kolkata,664,0,0.9,0,,0.15
2023-10-06,Chennai Central,557,48,0.1,0,,0.38
2021-08-01,Patna Junction,710,34,0.1,0,,0.46
2021-10-20,Ahmedabad,810,17,0.9,0,,0.59
2019-05-01,Hyderabad Deccan,1207,42,0.8,0,,0.85
2022-03-01,Lucknow NR,840,48,0.6,0,,0.51
2021-03-02,Pune Junction,955,26,0.6,0,,0.4
2023-04-13,Patna Junction,1382,8,0.6,0,,0.4
2020-04-02,Patna Junction,801,25,0.6,0,,0.6
2023-05-13,Kolkata,759,47,0.8,0,,0.35
2021-06-17,Ahmedabad,1178,0,0.6,0,,0.65
2023-02-16,Mumbai Central,1075,0,0.8,0,,0.39
2023-08-21,Kolkata,682,23,0.9,0,,0.27
2022-08-05,Kolkata,718,45,0.3,0,,0.18
2019-12-11,Pune Junction,781,43,0.9,0,,0.42
2020-04-08,Hyderabad Deccan,755,7,0.1,0,,0.6
2019-02-04,Chennai Central,524,0,0.1,0,,0.49
2019-10-10,Pune Junction,822,18,0.9,0,,0.31
2021-09-23,Chennai Central,1176,24,0.6,0,,0.59
2022-02-22,Chennai Central,1239,0,0.1,0,,0.37
2022-04-29,Ahmedabad,1092,0,0.6,0,,0.88
2022-02-07,Ahmedabad,1113,0,0.9,0,,0.14
2022-08-21,Kolkata,1398,7,0.8,0,,0.72
2020-10-25,Ahmedabad,1259,59,0.8,0,,0.37
2020-07-29,Chennai Central,511,0,0.9,0,,0.38
2021-11-25,Pune Junction,879,18,0.8,0,,0.6
2019-01-21,New Delhi,1341,0,0.8,0,,0.39
2019-05-07,Ahmedabad,1008,0,0.6,0,,0.78
2021-01-17,Mumbai Central,911,55,0.8,0,,0.37
2020-03-07,Bengaluru City,942,0,0.1,0,,0.24
2023-08-27,Bengaluru City,1385,25,0.8,0,,0.55
2019-09-20,New Delhi,787,48,0.3,0,,0.44
2022-04-14,Bengaluru City,571,0,0.8,1,Tamil New Year,0.39
2022-04-06,New Delhi,590,18,0.9,0,,0.17
2022-04-21,New Delhi,628,0,0.1,0,,0.26
2019-12-11,Pune Junction,1345,47,0.8,0,,0.61
2022-09-23,Chennai Central,1233,0,0.9,0,,0.53
2022-08-31,Kolkata,1028,0,0.8,0,,0.62
2023-06-01,Mumbai Central,941,55,0.1,0,,0.26
2019-12-14,Kolkata,1079,11,0.1,0,,0.29
2020-10-09,Ahmedabad,924,58,0.6,0,,0.39
2020-01-01,Pune Junction,1456,0,0.1,0,,0.36
2022-01-10,Mumbai Central,1431,50,0.3,0,,0.36
2020-11-26,Hyderabad Deccan,1243,30,0.3,0,,0.49
2022-09-21,Kolkata,719,0,0.3,0,,0.21
2023-08-12,Lucknow NR,1189,16,0.3,0,,0.43
2023-01-23,Ahmedabad,1297,4,0.3,0,,0.21
2019-03-04,Ahmedabad,1092,0,0.6,0,,0.47
2020-07-04,Bengaluru City,831,0,0.8,0,,0.5
2019-07-24,Chennai Central,889,43,0.1,0,,0.37
2019-09-13,New Delhi,784,0,0.1,0,,0.41
2021-06-10,New Delhi,1477,48,0.1,0,,0.48
2019-08-14,New Delhi,637,46,0.9,0,,0.34
2022-06-22,Hyderabad Deccan,712,39,0.3,0,,0.23
2022-10-16,Kolkata,1225,28,0.1,0,,0.35
2021-02-19,New Delhi,744,0,0.9,0,,0.55
2022-02-02,Mumbai Central,1468,18,0.3,0,,0.58
2020-05-21,Lucknow NR,1073,41,0.8,0,,0.72
2019-04-09,Lucknow NR,793,0,0.9,0,,0.14
2021-12-10,Ahmedabad,1335,46,0.9,0,,0.13
2023-08-17,Patna Junction,1076,0,0.6,0,,0.84
2022-01-02,Bengaluru City,759,7,0.8,0,,0.66
2020-11-02,New Delhi,936,58,0.6,0,,0.87
2021-07-22,Bengaluru City,1375,41,0.3,0,,0.42
2022-11-12,Ahmedabad,1478,0,0.1,0,,0.35
2019-05-10,Chennai Central,807,53,0.1,0,,0.46
2023-08-21,Ahmedabad,905,54,0.9,0,,0.38
2023-09-19,Chennai Central,921,10,0.8,0,,0.77
2020-06-02,Ahmedabad,884,0,0.8,0,,0.74
2019-09-13,Mumbai Central,1156,0,0.9,0,,0.56
2023-05-08,Kolkata,913,0,0.8,0,,0.74
2020-04-21,Ahmedabad,965,25,0.8,0,,0.74
2021-01-18,Mumbai Central,1273,51,0.1,0,,0.11
2023-06-07,Kolkata,575,38,0.3,0,,0.34
2021-02-10,Chennai Central,1016,2,0.9,0,,0.37
2022-12-16,Bengaluru City,1366,11,0.6,0,,0.52
2020-01-13,Hyderabad Deccan,1215,53,0.3,0,,0.28
2019-12-19,Patna Junction,753,55,0.3,0,,0.34
2019-09-13,Lucknow NR,853,0,0.1,0,,0.4
2021-07-09,Ahmedabad,843,18,0.9,0,,0.5
2022-02-27,Pune Junction,711,0,0.1,0,,0.22
2023-04-17,Lucknow NR,1170,0,0.8,0,,0.82
2020-04-19,Ahmedabad,906,0,0.3,0,,0.55
2023-07-29,Kolkata,942,57,0.9,0,,0.46
2022-01-15,New Delhi,1396,34,0.6,0,,0.36
2022-09-12,Lucknow NR,914,0,0.9,0,,0.17
2021-05-12,Pune Junction,745,4,0.6,0,,0.68
2023-12-05,Bengaluru City,1001,4,0.9,0,,0.39
2023-03-03,Ahmedabad,632,17,0.6,0,,0.59
2021-02-10,Lucknow NR,1456,0,0.8,0,,0.83
2020-05-14,Pune Junction,742,29,0.9,0,,0.14
2019-06-16,Lucknow NR,1275,6,0.6,0,,0.86
2019-02-01,Pune Junction,744,2,0.1,0,,0.31
2021-04-08,Ahmedabad,1329,44,0.1,0,,0.22
2020-05-15,Patna Junction,1442,46,0.8,0,,0.37
2023-04-12,Lucknow NR,1041,3,0.8,0,,0.89
2020-06-10,Bengaluru City,1410,19,0.9,0,,0.12
2022-08-31,Chennai Central,1475,44,0.9,0,,0.51
2023-06-11,Kolkata,688,34,0.1,0,,0.28
2022-05-21,Mumbai Central,1279,38,0.9,0,,0.16
2020-02-19,Chennai Central,1369,20,0.9,0,,0.28
2019-12-16,Pune Junction,1058,22,0.8,0,,0.8
2021-02-15,Patna Junction,983,47,0.8,0,,0.74
2021-11-13,Pune Junction,507,29,0.1,0,,0.58
2019-05-15,Patna Junction,1256,52,0.1,0,,0.21
2022-01-11,Ahmedabad,1269,42,0.3,0,,0.5
2019-02-25,Pune Junction,700,1,0.6,0,,0.34
2021-03-11,Mumbai Central,1258,53,0.9,0,,0.14
2019-01-01,Pune Junction,1115,0,0.3,0,,0.55
2021-11-11,Hyderabad Deccan,1489,0,0.1,0,,0.26
2022-01-17,Kolkata,570,0,0.1,0,,0.46
2022-09-24,Pune Junction,835,26,0.9,0,,0.32
2019-02-13,Ahmedabad,1334,0,0.9,0,,0.54
2022-04-25,Kolkata,1087,0,0.9,0,,0.55
2023-07-27,Hyderabad Deccan,859,9,0.1,0,,0.23
2022-07-20,Ahmedabad,915,10,0.3,0,,0.14
2021-03-07,Ahmedabad,619,3,0.3,0,,0.12
2020-11-09,Ahmedabad,1323,26,0.8,0,,0.86
2019-03-17,New Delhi,601,40,0.1,0,,0.2
2023-06-27,Ahmedabad,1322,0,0.1,0,,0.27
2022-01-23,New Delhi,725,28,0.8,0,,0.55
2023-11-30,Lucknow NR,782,0,0.1,0,,0.51
2023-08-29,Bengaluru City,1004,0,0.1,0,,0.32
2023-02-18,Patna Junction,569,0,0.8,0,,0.59
2019-08-28,Bengaluru City,1096,55,0.9,0,,0.53
2023-08-09,Lucknow NR,1336,2,0.8,0,,0.77
2021-10-04,Bengaluru City,1458,50,0.8,0,,0.61
2020-07-13,Mumbai Central,1054,19,0.3,0,,0.46
2023-05-29,Chennai Central,1483,44,0.6,0,,0.47
2022-03-10,Lucknow NR,1098,26,0.6,0,,0.78
2019-08-16,Bengaluru City,1175,28,0.1,0,,0.22
2021-12-12,Chennai Central,1429,0,0.1,0,,0.26
2022-06-05,Kolkata,1310,8,0.3,0,,0.6
2020-11-29,Patna Junction,1176,0,0.3,0,,0.5
2022-02-05,Kolkata,575,51,0.8,0,,0.53
2021-09-19,Mumbai Central,1182,36,0.3,0,,0.24
2021-10-30,Lucknow NR,518,51,0.9,0,,0.48
2019-03-21,Lucknow NR,1479,54,0.1,0,,0.45
2021-04-28,Kolkata,1002,35,0.3,0,,0.44
2022-10-17,Pune Junction,1476,0,0.3,0,,0.44
2021-03-30,Ahmedabad,989,54,0.3,0,,0.32
2019-09-23,Chennai Central,759,49,0.8,0,,0.55
2021-10-26,Ahmedabad,608,46,0.6,0,,0.79
2022-08-08,Hyderabad Deccan,1468,58,0.3,0,,0.2
2021-11-09,Chennai Central,737,34,0.9,0,,0.17
2019-03-01,Lucknow NR,1317,50,0.8,0,,0.84
2021-11-08,New Delhi,1128,19,0.1,0,,0.17
2021-09-13,Kolkata,1458,37,0.1,0,,0.33
2022-10-19,Patna Junction,1240,0,0.1,0,,0.22
2020-08-19,New Delhi,1296,19,0.9,0,,0.51
2019-08-24,Lucknow NR,1015,24,0.3,0,,0.38
2021-10-22,Ahmedabad,776,28,0.8,0,,0.56
2019-12-25,Mumbai Central,1491,6,0.3,1,Christmas,0.49
2023-10-16,Bengaluru City,1162,4,0.6,0,,0.37
2021-01-13,Chennai Central,1161,19,0.9,0,,0.44
2019-12-07,Patna Junction,1430,35,0.9,0,,0.17
2022-11-18,Bengaluru City,811,54,0.1,0,,0.55
2021-05-29,Patna Junction,770,8,0.9,0,,0.18
2022-10-31,Ahmedabad,766,21,0.6,0,,0.59
2022-01-26,Lucknow NR,1182,58,0.6,0,,0.87
2019-11-13,Patna Junction,1424,48,0.6,0,,0.74
2019-06-16,Mumbai Central,636,0,0.1,0,,0.36
2023-08-09,New Delhi,899,0,0.9,0,,0.44
2020-06-20,Pune Junction,752,4,0.1,0,,0.5
2021-04-11,Ahmedabad,739,14,0.3,0,,0.51
2023-09-09,Chennai Central,1338,46,0.3,0,,0.24
2022-10-23,Kolkata,1028,34,0.3,0,,0.58
2020-10-27,New Delhi,927,30,0.9,0,,0.41
2019-12-11,Ahmedabad,922,33,0.9,0,,0.14
2020-02-28,Pune Junction,1487,0,0.8,0,,0.45
2019-06-02,Hyderabad Deccan,1311,3,0.9,0,,0.16
2022-10-08,Bengaluru City,562,0,0.3,0,,0.6
2023-06-27,Mumbai Central,994,12,0.8,0,,0.54
2023-09-11,Patna Junction,917,44,0.1,0,,0.42
2022-01-16,Bengaluru City,1345,60,0.1,0,,0.53
2022-03-30,Ahmedabad,852,0,0.1,0,,0.14
2023-09-05,Chennai Central,773,42,0.3,0,,0.14
2023-08-06,Pune Junction,1404,0,0.3,0,,0.52
2022-07-30,Bengaluru City,1329,42,0.3,0,,0.44
2020-09-07,Chennai Central,728,9,0.3,0,,0.51
2020-05-11,Hyderabad Deccan,530,3,0.1,0,,0.29
2023-06-09,Chennai Central,1082,13,0.1,0,,0.22
2020-08-09,Bengaluru City,1416,0,0.1,0,,0.26
2020-02-16,Patna Junction,691,0,0.3,0,,0.33
2022-06-15,Lucknow NR,1396,0,0.8,0,,0.79
2023-01-09,Bengaluru City,1065,0,0.6,0,,0.54
2022-04-20,Lucknow NR,998,29,0.6,0,,0.65
2020-02-10,New Delhi,698,0,0.8,0,,0.71
2022-03-04,Pune Junction,800,35,0.3,0,,0.47
2023-12-16,Chennai Central,536,26,0.1,0,,0.23
2020-02-01,Hyderabad Deccan,1383,32,0.1,0,,0.45
2019-02-24,Kolkata,1214,0,0.8,0,,0.84
2019-04-26,New Delhi,1167,48,0.9,0,,0.23
2023-10-11,Kolkata,1364,0,0.6,0,,0.89
2019-08-10,Pune Junction,1219,13,0.6,0,,0.45
2023-08-01,Patna Junction,567,0,0.9,0,,0.35
2020-05-09,Mumbai Central,1137,33,0.6,0,,0.63
2022-01-17,Pune Junction,1006,22,0.8,0,,0.49
2020-08-26,Bengaluru City,1109,0,0.9,0,,0.38
2022-05-08,Bengaluru City,1384,39,0.8,0,,0.79
2023-09-19,Mumbai Central,857,43,0.6,0,,0.42
2019-07-20,Hyderabad Deccan,1292,23,0.8,0,,0.88
2020-01-28,Bengaluru City,1145,11,0.3,0,,0.33
2023-08-21,Hyderabad Deccan,902,30,0.1,0,,0.43
2021-01-19,Bengaluru City,1130,0,0.6,0,,0.81
2021-09-15,New Delhi,1002,14,0.9,0,,0.13
2021-10-14,Bengaluru City,774,0,0.1,0,,0.49
2022-11-04,Ahmedabad,596,0,0.1,0,,0.3
2022-08-22,Patna Junction,786,35,0.8,0,,0.36
2020-05-03,Hyderabad Deccan,1164,14,0.6,0,,0.45
2019-04-27,New Delhi,779,50,0.6,0,,0.32
2023-01-24,Pune Junction,986,0,0.8,0,,0.51
2020-12-26,Pune Junction,1459,56,0.9,0,,0.1
2019-09-05,Lucknow NR,1024,0,0.1,0,,0.18
2022-03-05,Patna Junction,707,51,0.8,0,,0.42
2020-10-24,Ahmedabad,1241,56,0.6,1,Diwali,0.31
2022-11-27,Bengaluru City,1326,0,0.8,0,,0.62
2019-02-22,Hyderabad Deccan,1230,0,0.9,0,,0.27
2022-08-16,New Delhi,1213,35,0.9,0,,0.5
2021-03-27,New Delhi,1344,3,0.6,0,,0.34
2019-11-14,Lucknow NR,884,3,0.1,0,,0.3
2022-01-24,Ahmedabad,891,42,0.6,0,,0.78
2022-05-11,Patna Junction,747,0,0.1,0,,0.38
2019-11-16,Lucknow NR,1452,41,0.3,0,,0.33
2022-08-13,New Delhi,1209,0,0.9,0,,0.24
2020-07-01,Bengaluru City,1150,60,0.8,0,,0.34
2022-07-05,Kolkata,1421,36,0.8,0,,0.51
2019-08-03,Bengaluru City,548,33,0.9,0,,0.52
2021-01-17,Mumbai Central,585,0,0.8,0,,0.45
2019-01-29,Chennai Central,750,0,0.3,0,,0.11
2019-06-27,Bengaluru City,519,26,0.8,0,,0.37
2020-03-26,Hyderabad Deccan,998,36,0.3,0,,0.24
2020-03-09,Pune Junction,1221,9,0.3,0,,0.59
2023-08-24,Hyderabad Deccan,1145,0,0.1,0,,0.48
2021-01-09,Ahmedabad,943,29,0.1,0,,0.11
2022-07-08,Mumbai Central,1351,9,0.3,0,,0.38
2021-08-06,Kolkata,1435,43,0.9,0,,0.28
2021-11-25,Mumbai Central,554,31,0.1,0,,0.15
2022-09-16,Chennai Central,1388,0,0.3,0,,0.17
2023-12-01,Kolkata,954,38,0.1,0,,0.12
2022-08-18,Pune Junction,722,19,0.1,0,,0.44
2023-07-15,Kolkata,666,0,0.3,0,,0.18
2019-01-27,Patna Junction,1030,48,0.9,0,,0.15
2022-08-12,New Delhi,1207,34,0.1,0,,0.33
2021-11-08,Chennai Central,1257,39,0.8,0,,0.34
2019-11-11,Lucknow NR,841,0,0.3,0,,0.25
